tau,feasible,clean_coverage,clean_cmsa,degraded_coverage,degraded_cmsa,failure_recall,abstention_precision
0.9963015647226173,False,0.5666666666666667,0.9941176470588236,0.43333333333333335,0.9,0.896,0.6588235294117647
0.9964430894308943,False,0.5633333333333334,0.9940828402366864,0.43333333333333335,0.9,0.896,0.6588235294117647
0.9964601769911504,False,0.56,0.9940476190476191,0.43333333333333335,0.9,0.896,0.6588235294117647
0.9964774140074596,False,0.5566666666666666,0.9940119760479041,0.43333333333333335,0.9,0.896,0.6588235294117647
0.9965307892454467,False,0.5566666666666666,0.9940119760479041,0.43,0.8992248062015504,0.896,0.6549707602339181
0.9966510381781648,False,0.5533333333333333,0.9939759036144579,0.43,0.8992248062015504,0.896,0.6549707602339181
0.9966588706982961,False,0.5533333333333333,0.9939759036144579,0.4266666666666667,0.8984375,0.896,0.6511627906976745
0.9966691339748335,False,0.55,0.9939393939393939,0.4266666666666667,0.8984375,0.896,0.6511627906976745
0.9967078189300411,False,0.5466666666666666,0.9939024390243902,0.4266666666666667,0.8984375,0.896,0.6511627906976745
0.9967195188627666,False,0.5433333333333333,0.9938650306748467,0.4266666666666667,0.8984375,0.896,0.6511627906976745
0.9967213114754099,False,0.54,0.9938271604938271,0.4266666666666667,0.8984375,0.896,0.6511627906976745
